date,beta,close,volume,open
2020-12-21,1.73,48.95,132560000.0,45.63
2020-12-18,1.73,46.72,126250000.0,45.89
2020-12-17,1.73,46.0,130000000.0,45.17
2020-12-16,1.73,44.67,120110000.0,44.25
2020-12-15,1.73,43.5,132340000.0,42.47
2020-12-14,1.73,40.98,171600000.0,39.94
2020-12-11,1.73,41.98,147080000.0,42.48
2020-12-10,1.73,45.22,107380000.0,42.44
2020-12-09,1.73,44.01,121390000.0,47.08
2020-12-08,1.73,46.56,115800000.0,47.21
2020-12-07,1.73,45.11,165050000.0,42.5
2020-12-04,1.73,43.04,191970000.0,44.66
2020-12-03,1.73,45.35,173420000.0,47.9
2020-12-02,1.73,47.98,313030000.0,40.16
2020-12-01,1.73,45.36,248230000.0,52.02
2020-11-30,1.73,50.53,179770000.0,54.21
2020-11-27,1.73,54.0,105800000.0,54.86
2020-11-25,1.73,53.69,204510000.0,49.98
2020-11-24,1.73,53.51,243670000.0,56.99
2020-11-23,1.73,55.38,270200000.0,50.86
2020-11-20,1.73,49.25,209110000.0,48.27
2020-11-19,1.73,48.45,233780000.0,45.36
2020-11-18,1.73,45.06,271680000.0,45.75
2020-11-17,1.73,46.59,345580000.0,47.57
2020-11-16,1.73,45.58,306210000.0,41.115
2020-11-13,1.73,44.56,579070000.0,51.29
2020-11-12,1.73,48.3,348330000.0,44.475
2020-11-11,1.73,43.08,179580000.0,39.71
2020-11-10,1.73,41.55,237400000.0,44.5
2020-11-09,1.73,44.02,218730000.0,41.65
2020-11-06,1.73,41.63,288780000.0,41.09
2020-11-05,1.73,42.35,302470000.0,38.78
2020-11-04,1.73,37.71,339390000.0,37.44
2020-11-03,1.73,35.5,217610000.0,33.57
2020-11-02,1.73,33.32,265720000.00000003,33.95
2020-10-30,1.73,30.58,136900000.0,31.39
2020-10-29,1.73,31.99,214030000.0,28.52
2020-10-28,1.73,27.51,89370000.0,27.92
2020-10-27,1.73,28.44,104260000.0,26.21
2020-10-26,1.73,26.01,72610000.0,26.61
2020-10-23,1.73,27.16,51780000.0,27.37
2020-10-22,1.73,27.38,72170000.0,28.15
2020-10-21,1.73,27.86,65360000.0,27.9
2020-10-20,1.73,27.96,105230000.0,27.42
2020-10-19,1.73,27.63,115710000.0,28.21
2020-10-16,1.73,28.48,186760000.0,29.18
2020-10-15,1.73,28.07,385210000.0,27.2
2020-10-14,1.73,26.5,387900000.0,23.98
2020-10-13,1.73,21.62,42580000.0,21.86
2020-10-12,1.73,21.85,45480000.0,21.88
2020-10-09,1.73,21.47,37330000.0,21.62
2020-10-08,1.73,21.44,77720000.0,22.05
2020-10-07,1.73,21.56,59350000.0,21.06
2020-10-06,1.73,20.67,73220000.0,21.71
2020-10-05,1.73,21.59,60860000.0,21.66
2020-10-02,1.73,21.18,92710000.0,20.83
2020-10-01,1.73,21.76,79120000.0,21.68
2020-09-30,1.73,21.22,183530000.0,21.72
2020-09-29,1.73,20.85,164380000.0,18.76
2020-09-28,1.73,18.81,42790000.0,18.88
2020-09-25,1.73,18.32,44120000.0,18.02
2020-09-24,1.73,17.85,71070000.0,17.32
2020-09-23,1.73,17.96,70570000.0,19.22
2020-09-22,1.73,19.23,61060000.0,18.48
2020-09-21,1.73,18.81,75970000.0,19.05
2020-09-18,1.73,19.41,54890000.0,19.72
2020-09-17,1.73,19.3,55190000.0,18.26
2020-09-16,1.73,19.01,57850000.0,19.27
2020-09-15,1.73,19.19,111630000.0,19.1
2020-09-14,1.73,18.73,68230000.0,18.18
2020-09-11,1.73,17.97,55370000.0,18.0
2020-09-10,1.73,17.74,79680000.0,18.49
2020-09-09,1.73,18.09,90990000.0,17.9
2020-09-08,1.73,17.03,89620000.0,17.17
2020-09-04,1.73,17.98,163330000.0,18.54
2020-09-03,1.73,18.7,128360000.00000001,19.09
2020-09-02,1.73,19.9,153460000.0,20.92
2020-09-01,1.73,20.12,137640000.0,19.45
2020-08-31,1.73,19.03,226610000.0,17.19
2020-08-28,1.73,18.5,155240000.0,18.87
2020-08-27,1.73,19.88,199850000.0,19.99
2020-08-26,1.73,20.44,364100000.0,19.01
2020-08-25,1.73,17.84,299050000.0,15.08
2020-08-24,1.73,14.97,98700000.0,14.63
2020-08-21,1.73,14.12,70190000.0,13.64
2020-08-20,1.73,13.78,50070000.0,13.85
2020-08-19,1.73,14.06,41970000.0,14.29
2020-08-18,1.73,14.3,69960000.0,14.23
2020-08-17,1.73,14.05,78340000.0,13.08
2020-08-14,1.73,13.1,63250000.0,13.18
2020-08-13,1.73,13.36,50090000.0,13.45
2020-08-12,1.73,13.36,77470000.0,13.34
2020-08-11,1.73,12.99,181310000.0,15.24
2020-08-10,1.73,14.21,84270000.0,13.95
2020-08-07,1.73,13.42,57750000.0,13.54
2020-08-06,1.73,13.84,49790000.0,14.1
2020-08-05,1.73,13.92,60380000.0,13.49
2020-08-04,1.73,13.64,125730000.0,14.41
2020-08-03,1.73,13.6,122930000.0,12.53
2020-07-31,1.73,11.94,61810000.0,12.36
2020-07-30,1.73,12.2,64950000.0,12.59
2020-07-29,1.73,12.7,69550000.0,12.65
2020-07-28,1.73,12.27,90080000.0,11.49
2020-07-27,1.73,11.69,64069999.99999999,12.04
2020-07-24,1.73,11.82,93430000.0,11.38
2020-07-23,1.73,12.15,95210000.0,12.57
2020-07-22,1.73,12.38,112260000.0,12.37
2020-07-21,1.73,12.88,128389999.99999999,13.43
2020-07-20,1.73,12.82,155430000.0,11.4
2020-07-17,1.73,11.09,290410000.0,11.87
2020-07-16,1.73,12.94,134610000.0,12.53
2020-07-15,1.73,13.52,114600000.0,13.83
2020-07-14,1.73,14.09,196120000.0,13.19
2020-07-13,1.73,13.84,313460000.0,15.23
2020-07-10,1.73,14.98,318850000.0,15.61
2020-07-09,1.73,14.57,316790000.0,13.5
2020-07-08,1.73,12.88,570910000.0,14.13
2020-07-07,1.73,13.22,444070000.0,11.26
2020-07-06,1.73,11.51,329220000.0,11.02
2020-07-02,1.73,9.38,221500000.0,9.03
2020-07-01,1.73,7.91,64840000.0,7.72
2020-06-30,1.73,7.72,84490000.0,7.2
2020-06-29,1.73,7.23,46070000.0,6.98
2020-06-26,1.73,6.9,33600000.0,7.03
2020-06-25,1.73,7.08,46660000.0,6.66
2020-06-24,1.73,6.86,103890000.0,6.91
2020-06-23,1.73,7.23,79860000.0,7.53
2020-06-22,1.73,7.43,112980000.0,7.8
2020-06-19,1.73,7.34,84600000.0,7.35
2020-06-18,1.73,7.18,78850000.0,6.8
2020-06-17,1.73,6.84,58930000.0,6.93
2020-06-16,1.73,6.99,130479999.99999999,7.42
2020-06-15,1.73,6.83,113690000.0,5.96
2020-06-12,1.73,6.1,59840000.0,6.2
2020-06-11,1.73,5.91,126510000.0,5.75
2020-06-10,1.73,6.3,100170000.0,6.73
2020-06-09,1.73,6.68,136910000.0,5.83
2020-06-08,1.73,5.97,85950000.0,5.79
2020-06-05,1.73,5.59,90810000.0,6.04
2020-06-04,1.73,5.97,173050000.0,6.01
2020-06-03,1.73,5.6,199210000.0,5.0
2020-06-02,1.73,4.7,82480000.0,4.36
2020-06-01,1.73,4.26,69220000.0,3.99
2020-05-29,1.73,3.98,50400000.0,3.82
2020-05-28,1.73,3.83,63100000.0,3.97
2020-05-27,1.73,4.17,70720000.0,4.01
2020-05-26,1.73,3.82,59850000.0,3.42
2020-05-22,1.73,3.27,22890000.0,3.33
2020-05-21,1.73,3.33,41630000.0,3.4
2020-05-20,1.73,3.48,52060000.0,3.76
2020-05-19,1.73,3.69,21710000.0,3.6
2020-05-18,1.73,3.61,27830000.0,3.51
2020-05-15,1.73,3.37,13700000.0,3.36
2020-05-14,1.73,3.45,20940000.0,3.31
2020-05-13,1.73,3.44,34030000.0,3.65
2020-05-12,1.73,3.62,21940000.0,3.74
2020-05-11,1.73,3.74,16590000.0,3.72
2020-05-08,1.73,3.77,27860000.0,3.68
2020-05-07,1.73,3.63,26740000.0,3.63
2020-05-06,1.73,3.62,54350000.0,3.59
2020-05-05,1.73,3.28,22320000.0,3.44
2020-05-04,1.73,3.34,23390000.0,3.08
2020-05-01,1.73,3.18,31270000.0,3.3
2020-04-30,1.73,3.41,44540000.0,3.63
2020-04-29,1.73,3.61,89240000.0,3.83
2020-04-28,1.73,3.34,36330000.0,3.4
2020-04-27,1.73,3.24,35640000.0,3.0
2020-04-24,1.73,2.94,22130000.0,3.08
2020-04-23,1.73,3.06,17430000.0,3.2
2020-04-22,1.73,3.09,14540000.0,3.09
2020-04-21,1.73,3.02,19790000.0,3.1
2020-04-20,1.73,3.19,18690000.0,3.18
2020-04-17,1.73,3.21,22030000.0,3.36
2020-04-16,1.73,3.25,37800000.0,3.3
2020-04-15,1.73,3.2,27530000.0,2.95
2020-04-14,1.73,3.01,36480000.0,3.15
2020-04-13,1.73,2.97,38420000.0,2.67
2020-04-09,1.73,2.67,32810000.000000004,2.82
2020-04-08,1.73,2.74,18310000.0,2.76
2020-04-07,1.73,2.7,46150000.0,2.81
2020-04-06,1.73,2.47,34870000.0,2.48
2020-04-03,1.73,2.4,19520000.0,2.45
2020-04-02,1.73,2.39,58940000.0,2.51
2020-04-01,1.73,2.65,17150000.0,2.63
2020-03-31,1.73,2.78,30260000.0,2.83
2020-03-30,1.73,2.71,20120000.0,2.81
2020-03-27,1.73,2.84,25130000.0,2.85
2020-03-26,1.73,2.93,43670000.0,2.83
2020-03-25,1.73,2.76,56590000.0,2.73
2020-03-24,1.73,2.6,64750000.0,2.52
2020-03-23,1.73,2.37,47440000.0,2.33
2020-03-20,1.73,2.4,50530000.0,2.49
2020-03-19,1.73,2.38,35500000.0,2.31
2020-03-18,1.73,2.43,94430000.0,2.39
2020-03-17,1.73,2.9,34860000.0,2.97
2020-03-16,1.73,2.94,41270000.0,2.87
2020-03-13,1.73,3.11,41770000.0,3.28
2020-03-12,1.73,3.13,52440000.0,3.06
2020-03-11,1.73,3.32,31600000.0,3.4
2020-03-10,1.73,3.5,34930000.0,3.49
2020-03-09,1.73,3.29,55310000.0,3.01
2020-03-06,1.73,3.55,61240000.0,3.62
2020-03-05,1.73,3.72,72700000.0,3.78
2020-03-04,1.73,3.87,49470000.0,4.03
2020-03-03,1.73,4.06,47640000.0,4.08
2020-03-02,1.73,4.11,56060000.0,4.15
2020-02-28,1.73,4.13,63780000.0,3.96
2020-02-27,1.73,4.14,77850000.0,4.09
2020-02-26,1.73,4.34,69730000.0,4.5
2020-02-25,1.73,4.4,206260000.0,5.18
2020-02-24,1.73,3.88,56250000.0,3.79
2020-02-21,1.73,4.08,40480000.0,4.2
2020-02-20,1.73,4.26,86870000.0,4.1
2020-02-19,1.73,4.08,73260000.0,3.93
2020-02-18,1.73,3.8,47960000.0,3.9
2020-02-14,1.73,3.77,69660000.0,4.02
2020-02-13,1.73,4.03,42410000.0,3.95
2020-02-12,1.73,4.07,50980000.0,4.0
2020-02-11,1.73,3.96,54100000.0,3.83
2020-02-10,1.73,3.87,67160000.0,3.67
2020-02-07,1.73,3.81,80780000.0,4.02
2020-02-06,1.73,4.08,75640000.0,4.2
2020-02-05,1.73,4.39,73630000.0,4.37
2020-02-04,1.73,4.51,123640000.0,4.29
2020-02-03,1.73,4.06,74050000.0,3.54
2020-01-31,1.73,3.78,77920000.0,4.02
2020-01-30,1.73,4.08,75010000.0,4.24
2020-01-29,1.73,4.27,54690000.0,4.23
2020-01-28,1.73,4.21,48980000.0,4.25
2020-01-27,1.73,4.01,102030000.0,3.98
2020-01-24,1.73,4.66,65540000.00000001,5.0
2020-01-23,1.73,4.92,102540000.0,4.57
2020-01-22,1.73,4.79,207130000.0,5.42
2020-01-21,1.73,5.17,181420000.0,4.6
2020-01-17,1.73,4.67,109600000.0,4.51
2020-01-16,1.73,4.37,99340000.0,3.99
2020-01-15,1.73,4.29,236360000.0,4.19
2020-01-14,1.73,3.76,55270000.0,3.7
2020-01-13,1.73,3.7,59980000.0,3.71
2020-01-10,1.73,3.51,35760000.0,3.49
2020-01-09,1.73,3.46,54720000.0,3.44
2020-01-08,1.73,3.39,65260000.00000001,3.14
2020-01-07,1.73,3.24,109300000.0,3.7
2020-01-06,1.73,3.68,106850000.0,4.19
2020-01-03,1.73,3.83,82980000.0,3.5
2020-01-02,1.73,3.72,103900000.0,4.1
2019-12-31,1.73,4.02,215200000.0,4.15
2019-12-30,1.73,3.72,433830000.0,2.92
2019-12-27,1.73,2.42,37700000.0,2.54
2019-12-26,1.73,2.51,44200000.0,2.45
2019-12-24,1.73,2.53,32030000.0,2.63
2019-12-23,1.73,2.67,28630000.0,2.74
2019-12-20,1.73,2.69,51010000.0,2.65
2019-12-19,1.73,2.62,36390000.0,2.69
2019-12-18,1.73,2.63,31840000.0,2.58
2019-12-17,1.73,2.59,45710000.0,2.54
2019-12-16,1.73,2.48,36960000.0,2.44
2019-12-13,1.73,2.39,37270000.0,2.31
2019-12-12,1.73,2.27,22520000.0,2.3
2019-12-11,1.73,2.26,20360000.0,2.26
2019-12-10,1.73,2.27,25260000.0,2.2
2019-12-09,1.73,2.22,31820000.0,2.21
2019-12-06,1.73,2.26,32060000.000000004,2.32
2019-12-05,1.73,2.27,53340000.0,2.53
2019-12-04,1.73,2.42,46920000.0,2.42
2019-12-03,1.73,2.4,38020000.0,2.31
2019-12-02,1.73,2.44,33150000.0,2.35
2019-11-29,1.73,2.27,32640000.0,2.36
2019-11-27,1.73,2.46,77490000.0,2.32
2019-11-26,1.73,2.28,55680000.0,2.12
2019-11-25,1.73,2.05,36940000.0,1.99
2019-11-22,1.73,1.94,25210000.0,2.04
2019-11-21,1.73,1.98,41550000.0,1.87
2019-11-20,1.73,1.84,20770000.0,1.85
2019-11-19,1.73,1.83,26830000.0,1.78
2019-11-18,1.73,1.8,26550000.0,1.88
2019-11-15,1.73,1.8,32270000.000000004,1.75
2019-11-14,1.73,1.75,46810000.0,1.86
2019-11-13,1.73,1.9,25130000.0,1.9
2019-11-12,1.73,1.94,27820000.0,1.9
2019-11-11,1.73,1.86,34370000.0,1.9
2019-11-08,1.73,1.98,38420000.0,2.13
2019-11-07,1.73,2.07,39590000.0,2.11
2019-11-06,1.73,2.03,114180000.0,2.46
2019-11-05,1.73,2.34,184640000.0,1.88
2019-11-04,1.73,1.71,61270000.0,1.65
2019-11-01,1.73,1.52,18040000.0,1.49
2019-10-31,1.73,1.45,22420000.0,1.47
2019-10-30,1.73,1.43,20880000.0,1.42
2019-10-29,1.73,1.39,22390000.0,1.45
2019-10-28,1.73,1.48,32759999.999999996,1.43
2019-10-25,1.73,1.51,20580000.0,1.54
2019-10-24,1.73,1.54,21620000.0,1.57
2019-10-23,1.73,1.53,12850000.0,1.58
2019-10-22,1.73,1.58,39050000.0,1.7
2019-10-21,1.73,1.69,40270000.0,1.52
2019-10-18,1.73,1.52,21500000.0,1.45
2019-10-17,1.73,1.46,18390000.0,1.46
2019-10-16,1.73,1.46,40840000.0,1.46
2019-10-15,1.73,1.55,27710000.0,1.63
2019-10-14,1.73,1.53,12600000.0,1.56
2019-10-11,1.73,1.56,25710000.0,1.55
2019-10-10,1.73,1.53,34070000.0,1.64
2019-10-09,1.73,1.64,35980000.0,1.75
2019-10-08,1.73,1.7,47250000.0,1.73
2019-10-07,1.73,1.55,26930000.0,1.58
2019-10-04,1.73,1.62,25310000.0,1.6
2019-10-03,1.73,1.64,58720000.0,1.59
2019-10-02,1.73,1.59,99490000.0,1.19
2019-10-01,1.73,1.32,88300000.0,1.51
2019-09-30,1.73,1.56,58970000.0,1.72
2019-09-27,1.73,1.75,59980000.0,1.94
2019-09-26,1.73,1.96,52900000.0,2.05
2019-09-25,1.73,2.05,39270000.0,2.15
2019-09-24,1.73,2.17,122300000.0,2.22
2019-09-23,1.73,2.72,40590000.0,2.98
2019-09-20,1.73,3.04,12050000.0,3.14
2019-09-19,1.73,3.1,8840000.0,3.12
2019-09-18,1.73,3.08,12580000.0,3.21
2019-09-17,1.73,3.18,13010000.0,3.11
2019-09-16,1.73,3.12,12370000.0,3.15
2019-09-13,1.73,3.21,8369999.999999999,3.22
2019-09-12,1.73,3.19,10960000.0,3.24
2019-09-11,1.73,3.27,13620000.0,3.28
2019-09-10,1.73,3.32,20850000.0,3.13
2019-09-09,1.73,3.14,17390000.0,3.0
2019-09-06,1.73,2.98,14510000.0,2.99
2019-09-05,1.73,2.95,23270000.0,2.81
2019-09-04,1.73,2.75,15210000.0,2.7
2019-09-03,1.73,2.6,26900000.0,2.82
2019-08-30,1.73,2.86,8160000.0,2.9
2019-08-29,1.73,2.85,12380000.0,2.91
2019-08-28,1.73,2.84,10490000.0,2.9
2019-08-27,1.73,2.91,20420000.0,2.92
2019-08-26,1.73,2.9,14140000.0,2.95
2019-08-23,1.73,2.92,13650000.0,2.97
2019-08-22,1.73,3.02,12430000.0,3.06
2019-08-21,1.73,3.05,21520000.0,3.23
2019-08-20,1.73,3.16,16700000.0,3.06
2019-08-19,1.73,3.0,13660000.0,3.0
2019-08-16,1.73,2.95,15880000.0,2.89
2019-08-15,1.73,2.82,15740000.0,2.99
2019-08-14,1.73,2.9,28210000.0,3.08
2019-08-13,1.73,3.15,18610000.0,3.0
2019-08-12,1.73,3.05,14210000.0,3.05
2019-08-09,1.73,3.13,10610000.0,3.1
2019-08-08,1.73,3.17,21000000.0,3.13
2019-08-07,1.73,3.09,18090000.0,3.04
2019-08-06,1.73,3.08,23460000.0,3.09
2019-08-05,1.73,2.95,38740000.0,3.14
2019-08-02,1.73,3.27,17210000.0,3.21
2019-08-01,1.73,3.28,28760000.0,3.45
2019-07-31,1.73,3.47,19920000.0,3.38
2019-07-30,1.73,3.38,14130000.0,3.43
2019-07-29,1.73,3.46,25890000.0,3.55
2019-07-26,1.73,3.51,15610000.0,3.56
2019-07-25,1.73,3.5,26510000.0,3.68
2019-07-24,1.73,3.67,38840000.0,3.45
2019-07-23,1.73,3.46,12460000.0,3.43
2019-07-22,1.73,3.38,12380000.0,3.38
2019-07-19,1.73,3.37,13780000.0,3.43
2019-07-18,1.73,3.43,17650000.0,3.47
2019-07-17,1.73,3.44,26700000.0,3.28
2019-07-16,1.73,3.3,25760000.0,3.4
2019-07-15,1.73,3.39,19830000.0,3.49
2019-07-12,1.73,3.45,39430000.0,3.34
2019-07-11,1.73,3.42,57070000.0,3.64
2019-07-10,1.73,3.68,85130000.0,3.95
2019-07-09,1.73,3.69,87410000.0,3.58
2019-07-08,1.73,3.49,40420000.0,3.21
2019-07-05,1.73,3.26,35910000.0,3.31
2019-07-03,1.73,3.13,75340000.0,2.93
2019-07-02,1.73,2.82,35320000.0,2.6
2019-07-01,1.73,2.6,19540000.0,2.67
2019-06-28,1.73,2.55,17640000.0,2.6
2019-06-27,1.73,2.6,27690000.0,2.51
2019-06-26,1.73,2.55,20680000.0,2.64
2019-06-25,1.73,2.6,16290000.0,2.64
2019-06-24,1.73,2.64,22690000.0,2.61
2019-06-21,1.73,2.64,49600000.0,2.88
2019-06-20,1.73,2.83,55700000.0,2.87
2019-06-19,1.73,2.74,43760000.0,2.67
2019-06-18,1.73,2.53,50080000.0,2.52
2019-06-17,1.73,2.46,20830000.0,2.39
2019-06-14,1.73,2.42,27070000.0,2.44
2019-06-13,1.73,2.52,21960000.0,2.55
2019-06-12,1.73,2.55,30100000.0,2.62
2019-06-11,1.73,2.61,33070000.0,2.67
2019-06-10,1.73,2.63,35990000.0,2.75
2019-06-07,1.73,2.76,31400000.0,2.64
2019-06-06,1.73,2.65,54090000.0,2.9
2019-06-05,1.73,2.83,38180000.0,3.07
2019-06-04,1.73,3.04,30920000.0,3.0
2019-06-03,1.73,2.96,51790000.0,2.98
2019-05-31,1.73,3.05,39380000.0,3.07
2019-05-30,1.73,3.24,55940000.0,3.55
2019-05-29,1.73,3.61,41690000.0,3.89
2019-05-28,1.73,4.0,114470000.0,4.12
2019-05-24,1.73,3.86,26070000.0,3.98
2019-05-23,1.73,3.93,27860000.0,3.96
2019-05-22,1.73,4.05,35450000.0,4.25
2019-05-21,1.73,4.29,23440000.0,4.35
2019-05-20,1.73,4.25,23570000.0,4.38
2019-05-17,1.73,4.42,19780000.0,4.58
2019-05-16,1.73,4.66,16200000.0,4.65
2019-05-15,1.73,4.71,14670000.0,4.59
2019-05-14,1.73,4.67,27930000.0,4.47
2019-05-13,1.73,4.33,21800000.0,4.5
2019-05-10,1.73,4.56,17150000.0,4.6
2019-05-09,1.73,4.6,15760000.0,4.54
2019-05-08,1.73,4.57,20460000.0,4.79
2019-05-07,1.73,4.84,11550000.0,4.81
2019-05-06,1.73,4.88,16140000.0,4.72
2019-05-03,1.73,5.02,25250000.0,4.73
2019-05-02,1.73,4.72,14080000.0,4.74
2019-05-01,1.73,4.68,13310000.0,4.84
2019-04-30,1.73,4.85,14430000.0,4.98
2019-04-29,1.73,4.98,15200000.0,4.89
2019-04-26,1.73,4.92,11890000.0,4.85
2019-04-25,1.73,4.9,21550000.0,5.01
2019-04-24,1.73,5.0,20400000.0,4.79
2019-04-23,1.73,4.83,15110000.0,4.82
2019-04-22,1.73,4.78,12940000.0,4.74
2019-04-18,1.73,4.79,31210000.0,4.53
2019-04-17,1.73,4.59,30550000.0,4.61
2019-04-16,1.73,4.45,46350000.0,4.8
2019-04-15,1.73,4.75,27490000.0,4.99
2019-04-12,1.73,4.99,15560000.0,5.03
2019-04-11,1.73,5.01,17640000.0,5.0
2019-04-10,1.73,5.05,25960000.0,5.06
2019-04-09,1.73,5.08,32590000.000000004,5.28
2019-04-08,1.73,5.3,17350000.0,5.33
2019-04-05,1.73,5.36,18090000.0,5.37
2019-04-04,1.73,5.35,31700000.0,5.39
2019-04-03,1.73,5.31,35320000.0,5.55
2019-04-02,1.73,5.39,55810000.0,5.43
2019-04-01,1.73,5.21,32400000.0,5.29
2019-03-29,1.73,5.1,23600000.0,5.06
2019-03-28,1.73,5.01,29460000.0,5.04
2019-03-27,1.73,4.98,39750000.0,5.01
2019-03-26,1.73,4.96,67210000.0,5.2
2019-03-25,1.73,5.35,38990000.0,5.62
2019-03-22,1.73,5.62,24960000.0,5.8
2019-03-21,1.73,5.84,21370000.0,5.75
2019-03-20,1.73,5.85,39050000.0,6.02
2019-03-19,1.73,5.96,54510000.0,5.75
2019-03-18,1.73,5.75,76510000.0,5.69
2019-03-15,1.73,5.71,85780000.0,6.12
2019-03-14,1.73,6.03,58980000.0,6.63
2019-03-13,1.73,6.53,41730000.0,6.32
2019-03-12,1.73,6.39,41620000.0,6.62
2019-03-11,1.73,6.59,62540000.0,6.95
2019-03-08,1.73,7.06,32040000.0,7.02
2019-03-07,1.73,7.09,52470000.0,7.81
2019-03-06,1.73,8.01,73520000.0,8.26
2019-03-05,1.73,10.16,53680000.0,9.8
2019-03-04,1.73,9.78,43750000.0,10.32
2019-03-01,1.73,10.06,32409999.999999996,9.82
2019-02-28,1.73,9.57,26510000.0,9.85
2019-02-27,1.73,9.85,53230000.0,10.15
2019-02-26,1.73,9.79,106020000.0,9.16
2019-02-25,1.73,9.0,52420000.0,9.04
2019-02-22,1.73,8.17,26600000.0,7.92
2019-02-21,1.73,7.64,8060000.000000001,7.7
2019-02-20,1.73,7.62,21500000.0,7.26
2019-02-19,1.73,7.26,9970000.0,7.4
2019-02-15,1.73,7.41,15620000.0,7.55
2019-02-14,1.73,7.48,14730000.0,7.7
2019-02-13,1.73,7.49,10870000.0,7.52
2019-02-12,1.73,7.44,13260000.0,7.35
2019-02-11,1.73,7.46,9750000.0,7.67
2019-02-08,1.73,7.67,21710000.0,8.0
2019-02-07,1.73,8.04,23200000.0,8.28
2019-02-06,1.73,8.4,33400000.0,7.95
2019-02-05,1.73,7.88,9030000.0,7.71
2019-02-04,1.73,7.85,8590000.0,7.96
2019-02-01,1.73,7.9,20790000.0,7.85
2019-01-31,1.73,7.88,21230000.0,7.4
2019-01-30,1.73,7.46,28780000.0,6.94
2019-01-29,1.73,6.94,14200000.0,6.68
2019-01-28,1.73,6.67,5110000.0,6.56
2019-01-25,1.73,6.65,6730000.0,6.65
2019-01-24,1.73,6.58,5920000.0,6.47
2019-01-23,1.73,6.55,5690000.0,6.63
2019-01-22,1.73,6.57,6380000.0,6.63
2019-01-18,1.73,6.71,9240000.0,6.89
2019-01-17,1.73,6.81,8510000.0,6.7
2019-01-16,1.73,6.71,6940000.0,6.8
2019-01-15,1.73,6.82,12630000.0,6.85
2019-01-14,1.73,6.8,19450000.0,6.51
2019-01-11,1.73,6.59,6900000.0,6.5
2019-01-10,1.73,6.66,11220000.0,6.63
2019-01-09,1.73,6.63,11490000.0,6.41
2019-01-08,1.73,6.4,9600000.0,6.57
2019-01-07,1.73,6.5,9710000.0,6.41
2019-01-04,1.73,6.36,9410000.0,6.19
2019-01-03,1.73,6.05,7560000.0,6.1
2019-01-02,1.73,6.2,8820000.0,6.13
2018-12-31,1.73,6.37,8670000.0,6.56
2018-12-28,1.73,6.47,8000000.0,6.5
2018-12-27,1.73,6.43,8530000.0,6.17
2018-12-26,1.73,6.36,9910000.0,6.11
2018-12-24,1.73,5.92,8840000.0,6.0
2018-12-21,1.73,6.07,13600000.0,6.53
2018-12-20,1.73,6.52,12080000.0,6.82
2018-12-19,1.73,6.83,9300000.0,7.01
2018-12-18,1.73,7.07,10690000.0,7.03
2018-12-17,1.73,7.03,18130000.0,7.63
2018-12-14,1.73,7.7,10770000.0,7.53
2018-12-13,1.73,7.75,14980000.0,7.55
2018-12-12,1.73,7.54,16010000.000000002,7.2
2018-12-11,1.73,7.08,8100000.0,7.08
2018-12-10,1.73,7.03,9980000.0,7.03
2018-12-07,1.73,6.99,11580000.0,7.36
2018-12-06,1.73,7.37,16690000.000000002,6.86
2018-12-04,1.73,7.08,19620000.0,7.6
2018-12-03,1.73,7.58,22340000.0,8.1
2018-11-30,1.73,7.71,10990000.0,7.8
2018-11-29,1.73,7.79,13210000.0,8.06
2018-11-28,1.73,8.12,22100000.0,7.6
2018-11-27,1.73,7.48,9080000.0,7.3
2018-11-26,1.73,7.37,12160000.0,7.61
2018-11-23,1.73,7.46,8119999.999999999,7.68
2018-11-21,1.73,7.71,13990000.0,7.9
2018-11-20,1.73,7.67,26920000.0,7.65
2018-11-19,1.73,7.84,49170000.0,7.38
2018-11-16,1.73,7.19,14970000.0,7.4
2018-11-15,1.73,7.34,18040000.0,7.15
2018-11-14,1.73,7.1,29590000.0,6.8
2018-11-13,1.73,6.78,15370000.0,6.69
2018-11-12,1.73,6.65,12710000.0,6.72
2018-11-09,1.73,6.77,12790000.0,6.59
2018-11-08,1.73,6.69,20510000.0,6.49
2018-11-07,1.73,6.74,23760000.0,6.42
2018-11-06,1.73,6.4,49860000.0,7.22
2018-11-05,1.73,6.68,13190000.0,6.52
2018-11-02,1.73,6.49,17990000.0,6.84
2018-11-01,1.73,6.62,24330000.0,6.0
2018-10-31,1.73,5.9,15210000.0,6.08
2018-10-30,1.73,5.95,21820000.0,6.2
2018-10-29,1.73,6.19,16030000.000000002,6.53
2018-10-26,1.73,6.35,9460000.0,6.21
2018-10-25,1.73,6.45,9190000.0,6.27
2018-10-24,1.73,6.17,14790000.0,6.85
2018-10-23,1.73,6.81,14900000.0,6.74
2018-10-22,1.73,7.03,12760000.0,7.68
2018-10-19,1.73,7.32,7340000.0,7.59
2018-10-18,1.73,7.5,11910000.0,7.6
2018-10-17,1.73,7.77,11710000.0,8.12
2018-10-16,1.73,8.04,17490000.0,8.06
2018-10-15,1.73,7.82,26780000.0,7.86
2018-10-12,1.73,7.46,14550000.0,7.46
2018-10-11,1.73,7.18,22730000.0,7.44
2018-10-10,1.73,7.75,74970000.0,8.1
2018-10-09,1.73,7.39,38460000.0,6.19
2018-10-08,1.73,6.04,11510000.0,6.07
2018-10-05,1.73,6.26,8380000.000000001,6.2
