date,open,close,volume,beta
2022-01-20,131.26,130.82,5280000.0,0.62
2022-01-19,132.9,131.58,4099999.9999999995,0.62
2022-01-18,132.95,132.94,5250000.0,0.62
2022-01-14,134.55,134.21,5310000.0,0.62
2022-01-13,133.9,134.76,4870000.0,0.62
2022-01-12,133.25,133.59,5350000.0,0.62
2022-01-11,130.52,132.87,11110000.0,0.62
2022-01-10,134.47,135.03,5430000.0,0.62
2022-01-07,134.9,134.83,5240000.0,0.62
2022-01-06,138.2,135.34,9910000.0,0.62
2022-01-05,138.31,138.22,8960000.0,0.62
2022-01-04,136.1,138.02,7300000.0,0.62
2022-01-03,134.07,136.04,4610000.0,0.62
2021-12-31,134.0,133.66,3360000.0,0.62
2021-12-30,133.75,133.91,3160000.0,0.62
2021-12-29,132.4,133.35,4240000.0,0.62
2021-12-28,131.6,132.63,3450000.0,0.62
2021-12-27,130.63,131.62,4290000.0,0.62
2021-12-23,130.0,130.63,3650000.0,0.62
2021-12-22,129.06,129.75,3920000.0,0.62
2021-12-21,127.66,128.97,4860000.0,0.62
2021-12-20,125.72,127.06,4940000.0,0.62
2021-12-17,125.87,127.4,10380000.0,0.62
2021-12-16,123.51,125.93,7280000.0,0.62
2021-12-15,123.8,123.11,4990000.0,0.62
2021-12-14,122.35,123.76,5720000.0,0.62
2021-12-13,123.76,122.58,6850000.0,0.62
2021-12-10,124.3,124.09,4970000.0,0.62
2021-12-09,122.15,123.57,4600000.0,0.62
2021-12-08,122.0,123.02,5480000.0,0.62
2021-12-07,120.47,121.58,5190000.0,0.62
2021-12-06,119.4,119.91,4790000.0,0.62
2021-12-03,117.36,118.84,6630000.0,0.62
2021-12-02,117.37,116.9,5270000.0,0.62
2021-12-01,118.25,116.92,5960000.0,0.62
2021-11-30,117.5,117.1,9250000.0,0.62
2021-11-29,118.62,118.5,8950000.0,0.62
2021-11-26,115.0,115.81,3320000.0,0.62
2021-11-24,116.16,116.73,3220000.0,0.62
2021-11-23,116.79,116.79,4910000.0,0.62
2021-11-22,116.0,116.47,6420000.0,0.62
2021-11-19,116.49,116.05,5380000.0,0.62
2021-11-18,118.36,116.66,5050000.0,0.62
2021-11-17,118.38,118.06,4040000.0,0.62
2021-11-16,118.92,118.46,4750000.0,0.62
2021-11-15,119.54,118.87,5050000.0,0.62
2021-11-12,120.0,118.96,5420000.0,0.62
2021-11-11,120.9,120.27,4640000.0,0.62
2021-11-10,121.0,120.22,6270000.0,0.62
2021-11-09,122.56,120.85,7240000.0,0.62
2021-11-08,123.99,124.54,5630000.0,0.62
2021-11-05,121.43,123.61,6790000.0,0.62
2021-11-04,123.05,120.85,7210000.0,0.62
2021-11-03,120.57,121.43,5420000.0,0.62
2021-11-02,120.64,120.52,4510000.0,0.62
2021-11-01,119.44,120.62,5910000.0,0.62
2021-10-29,119.81,119.49,5920000.0,0.62
2021-10-28,119.56,120.2,6500000.0,0.62
2021-10-27,121.73,119.56,6970000.0,0.62
2021-10-26,121.8,121.43,8520000.0,0.62
2021-10-25,121.81,121.92,6370000.0,0.62
2021-10-22,122.31,122.15,11580000.0,0.62
2021-10-21,127.52,122.58,31470000.0,0.62
2021-10-20,135.33,135.54,6190000.0,0.62
2021-10-19,134.75,135.61,4340000.0,0.62
2021-10-18,137.54,135.94,6150000.0,0.62
2021-10-15,136.96,138.13,3220000.0,0.62
2021-10-14,134.72,136.96,4220000.0,0.62
2021-10-13,134.22,134.45,2880000.0,0.62
2021-10-12,135.83,134.17,3150000.0,0.62
2021-10-11,137.07,136.04,2790000.0,0.62
2021-10-08,135.45,136.8,3730000.0,0.62
2021-10-07,136.33,135.45,3820000.0,0.62
2021-10-06,136.09,135.98,5330000.0,0.62
2021-10-05,138.26,136.73,6980000.0,0.62
2021-10-04,136.34,137.65,7350000.0,0.62
2021-10-01,134.68,136.89,6600000.0,0.62
2021-09-30,133.72,132.7,5820000.0,0.62
2021-09-29,131.55,132.94,3770000.0,0.62
2021-09-28,132.93,131.31,4310000.0,0.62
2021-09-27,131.77,132.35,3310000.0,0.62
2021-09-24,130.89,131.33,2960000.0,0.62
2021-09-23,129.19,130.6,3010000.0,0.62
2021-09-22,127.72,128.59,3600000.0,0.62
2021-09-21,129.05,127.01,4070000.0000000005,0.62
2021-09-20,127.9,128.29,4770000.0,0.62
2021-09-17,129.66,129.17,5630000.0,0.62
2021-09-16,131.12,130.31,2640000.0,0.62
2021-09-15,130.11,131.05,3250000.0,0.62
2021-09-14,132.19,130.11,4450000.0,0.62
2021-09-13,132.19,131.96,4139999.9999999995,0.62
2021-09-10,132.6,130.88,3980000.0,0.62
2021-09-09,131.67,131.56,3510000.0,0.62
2021-09-08,131.95,132.45,2990000.0,0.62
2021-09-07,133.39,131.87,3290000.0,0.62
2021-09-03,133.42,133.32,1920000.0,0.62
2021-09-02,133.46,133.73,2720000.0,0.62
2021-09-01,133.7,133.05,2470000.0,0.62
2021-08-31,133.28,134.05,4240000.0,0.62
2021-08-30,133.25,132.74,2000000.0,0.62
2021-08-27,132.49,133.16,2460000.0,0.62
2021-08-26,133.69,132.56,2500000.0,0.62
2021-08-25,133.65,133.59,2009999.9999999998,0.62
2021-08-24,133.51,133.57,2370000.0,0.62
2021-08-23,133.36,133.36,3040000.0,0.62
2021-08-20,131.56,132.87,2660000.0,0.62
2021-08-19,132.47,131.83,4160000.0,0.62
2021-08-18,135.32,133.22,3510000.0,0.62
2021-08-17,136.59,136.03,3070000.0,0.62
2021-08-16,136.81,137.15,2790000.0,0.62
2021-08-13,136.24,136.76,1910000.0,0.62
2021-08-12,135.88,136.66,2089999.9999999998,0.62
2021-08-11,135.42,135.76,4260000.0,0.62
2021-08-10,134.88,135.04,5300000.0,0.62
2021-08-09,135.82,134.92,4900000.0,0.62
2021-08-06,136.59,137.63,3830000.0,0.62
2021-08-05,136.62,136.37,2760000.0,0.62
2021-08-04,137.35,136.36,2830000.0,0.62
2021-08-03,135.54,137.61,4080000.0,0.62
2021-08-02,135.11,135.08,2930000.0,0.62
2021-07-30,135.17,134.64,3540000.0,0.62
2021-07-29,135.95,135.57,2670000.0,0.62
2021-07-28,136.6,135.41,2540000.0,0.62
2021-07-27,136.14,136.35,3140000.0,0.62
2021-07-26,135.05,136.37,4250000.0,0.62
2021-07-23,134.64,135.0,4470000.0,0.62
2021-07-22,135.31,134.4,3310000.0,0.62
2021-07-21,133.69,134.96,4800000.0,0.62
2021-07-20,136.59,133.69,13610000.0,0.62
2021-07-19,130.33,131.74,8580000.0,0.62
2021-07-16,134.68,132.67,4110000.0000000005,0.62
2021-07-15,133.07,134.15,3640000.0,0.62
2021-07-14,134.41,133.55,4400000.0,0.62
2021-07-13,134.6,133.99,3160000.0,0.62
2021-07-12,135.09,134.6,3340000.0,0.62
2021-07-09,135.11,135.17,3900000.0,0.62
2021-07-08,131.6,134.43,5490000.0,0.62
2021-07-07,132.54,133.55,4059999.9999999995,0.62
2021-07-06,133.71,132.56,8090000.0,0.62
2021-07-02,140.32,133.74,16830000.0,0.62
2021-07-01,140.37,140.26,2690000.0,0.62
2021-06-30,138.62,140.02,3250000.0,0.62
2021-06-29,138.75,139.02,2430000.0,0.62
2021-06-28,140.42,138.78,3890000.0,0.62
2021-06-25,138.86,140.26,3590000.0,0.62
2021-06-24,139.26,138.92,3610000.0,0.62
2021-06-23,139.86,138.13,3200000.0,0.62
2021-06-22,139.95,139.8,2440000.0,0.62
2021-06-21,137.65,140.07,4290000.0,0.62
2021-06-18,138.0,136.7,9160000.0,0.62
2021-06-17,140.93,139.07,4370000.0,0.62
2021-06-16,143.05,141.2,3880000.0,0.62
2021-06-15,143.13,142.66,2510000.0,0.62
2021-06-14,143.95,143.3,3340000.0,0.62
2021-06-11,143.69,144.5,3440000.0,0.62
2021-06-10,144.68,143.79,4760000.0,0.62
2021-06-09,142.35,143.91,5300000.0,0.62
2021-06-08,141.48,142.39,5080000.0,0.62
2021-06-07,140.93,141.38,3460000.0,0.62
2021-06-04,139.45,140.81,3120000.0,0.62
2021-06-03,138.41,139.02,4130000.0,0.62
2021-06-02,138.14,139.19,2790000.0,0.62
2021-06-01,138.5,137.73,2420000.0,0.62
2021-05-28,137.74,137.3,2530000.0,0.62
2021-05-27,137.37,137.37,5630000.0,0.62
2021-05-26,137.07,136.95,3080000.0,0.62
2021-05-25,138.42,137.34,3940000.0,0.62
2021-05-24,138.56,138.23,3300000.0,0.62
2021-05-21,137.81,138.25,4030000.0000000005,0.62
2021-05-20,136.7,137.43,4110000.0000000005,0.62
2021-05-19,135.94,136.77,4300000.0,0.62
2021-05-18,138.29,137.46,3820000.0,0.62
2021-05-17,137.96,138.6,4280000.0,0.62
2021-05-14,138.6,138.19,2750000.0,0.62
2021-05-13,135.11,137.71,4600000.0,0.62
2021-05-12,137.39,134.96,5960000.0,0.62
2021-05-11,138.49,137.75,7130000.0,0.62
2021-05-10,139.26,139.62,6980000.0,0.62
2021-05-07,139.38,138.94,7000000.0,0.62
2021-05-06,138.75,141.77,7500000.0,0.62
2021-05-05,139.4,138.71,4920000.0,0.62
2021-05-04,137.94,139.22,6350000.0,0.62
2021-05-03,137.36,138.26,5730000.0,0.62
2021-04-30,137.26,135.52,8870000.0,0.62
2021-04-29,137.67,137.77,4350000.0,0.62
2021-04-28,136.51,136.59,3770000.0,0.62
2021-04-27,135.34,135.64,3880000.0,0.62
2021-04-26,136.03,135.22,4710000.0,0.62
2021-04-23,134.97,136.04,4560000.0,0.62
2021-04-22,137.26,134.95,7100000.0,0.62
2021-04-21,131.87,137.11,11910000.0,0.62
2021-04-20,130.92,131.97,15480000.0,0.62
2021-04-19,127.61,127.15,8199999.999999999,0.62
2021-04-16,127.04,127.6,5290000.0,0.62
2021-04-15,127.3,126.64,3880000.0,0.62
2021-04-14,125.42,126.68,5870000.0,0.62
2021-04-13,127.04,125.3,8029999.999999999,0.62
2021-04-12,128.97,128.56,3750000.0,0.62
2021-04-09,128.82,129.64,3020000.0,0.62
2021-04-08,128.54,129.06,4090000.0,0.62
2021-04-07,127.84,128.88,2980000.0,0.62
2021-04-06,129.5,128.2,3620000.0,0.62
2021-04-05,127.65,129.84,5470000.0,0.62
2021-04-01,127.76,127.26,4070000.0000000005,0.62
2021-03-31,128.51,127.29,4950000.0,0.62
2021-03-30,129.77,128.68,4790000.0,0.62
2021-03-29,129.88,129.77,4620000.0,0.62
2021-03-26,127.31,130.27,5570000.0,0.62
2021-03-25,124.49,127.1,5550000.0,0.62
2021-03-24,125.08,124.76,4010000.0,0.62
2021-03-23,124.59,124.61,4360000.0,0.62
2021-03-22,122.74,124.7,4160000.0,0.62
2021-03-19,124.19,123.12,9840000.0,0.62
2021-03-18,123.16,124.23,5840000.0,0.62
2021-03-17,122.7,123.24,4290000.0,0.62
2021-03-16,122.53,122.49,4650000.0,0.62
2021-03-15,122.04,122.81,3420000.0,0.62
2021-03-12,121.49,121.89,4010000.0,0.62
2021-03-11,122.35,121.44,5150000.0,0.62
2021-03-10,119.44,122.14,7250000.0,0.62
2021-03-09,119.78,118.61,5610000.0,0.62
2021-03-08,117.48,119.21,7240000.0,0.62
2021-03-05,115.23,117.32,6950000.0,0.62
2021-03-04,116.53,114.72,8070000.0,0.62
2021-03-03,115.1,116.87,7400000.0,0.62
2021-03-02,115.33,114.93,4520000.0,0.62
2021-03-01,114.95,115.33,5720000.0,0.62
2021-02-26,116.77,113.6,9050000.0,0.62
2021-02-25,117.84,116.98,5690000.0,0.62
2021-02-24,115.38,117.69,5820000.0,0.62
2021-02-23,115.5,115.3,4530000.0,0.62
2021-02-22,113.19,115.44,5880000.0,0.62
2021-02-19,115.34,113.65,6580000.0,0.62
2021-02-18,115.1,115.32,5400000.0,0.62
2021-02-17,113.92,114.59,3980000.0,0.62
2021-02-16,114.76,114.69,6640000.0,0.62
2021-02-12,115.57,115.38,3870000.0,0.62
2021-02-11,116.53,115.49,5380000.0,0.62
2021-02-10,117.51,116.76,4870000.0,0.62
2021-02-09,116.43,116.63,4720000.0,0.62
2021-02-08,117.12,118.07,5890000.0,0.62
2021-02-05,115.57,116.33,4570000.0,0.62
2021-02-04,114.53,115.59,4560000.0,0.62
2021-02-03,113.7,113.78,6720000.0,0.62
2021-02-02,114.01,114.08,6340000.0,0.62
2021-02-01,114.52,115.14,6250000.0,0.62
2021-01-29,114.83,113.77,11830000.0,0.62
2021-01-28,117.29,114.7,8080000.0,0.62
2021-01-27,116.61,116.98,12150000.0,0.62
2021-01-26,113.84,117.0,10690000.0,0.62
2021-01-25,113.44,113.26,13690000.0,0.62
2021-01-22,115.29,113.29,38060000.0,0.62
2021-01-21,124.29,125.75,12820000.0,0.62
2021-01-20,123.88,124.25,5600000.0,0.62
2021-01-19,123.48,123.24,5400000.0,0.62
2021-01-15,122.53,122.63,4910000.0,0.62
2021-01-14,122.28,123.19,7500000.0,0.62
2021-01-13,123.36,121.23,7680000.0,0.62
2021-01-12,123.3,123.42,3750000.0,0.62
2021-01-11,122.21,122.81,5600000.0,0.62
2021-01-08,122.81,122.77,4680000.0,0.62
2021-01-07,124.21,123.21,4510000.0,0.62
2021-01-06,121.21,123.49,7960000.0,0.62
2021-01-05,119.41,120.48,6110000.0,0.62
2021-01-04,120.21,118.38,5180000.0,0.62
2020-12-31,118.65,120.24,3570000.0,0.62
2020-12-30,118.25,118.77,3380000.0,0.62
2020-12-29,119.73,118.25,3490000.0,0.62
2020-12-28,119.49,119.22,3620000.0,0.62
2020-12-24,119.4,119.1,1760000.0,0.62
2020-12-23,118.33,118.34,2690000.0,0.62
2020-12-22,117.78,118.07,4340000.0,0.62
2020-12-21,118.41,117.86,6120000.0,0.62
2020-12-18,119.96,120.21,7550000.0,0.62
2020-12-17,120.43,119.92,3790000.0,0.62
2020-12-16,120.28,119.92,4530000.0,0.62
2020-12-15,118.81,120.28,4360000.0,0.62
2020-12-14,119.7,117.99,5050000.0,0.62
2020-12-11,118.52,118.7,4480000.0,0.62
2020-12-10,120.68,119.36,4800000.0,0.62
2020-12-09,120.16,121.11,6510000.0,0.62
2020-12-08,119.7,120.07,5400000.0,0.62
2020-12-07,120.82,119.11,8320000.0,0.62
2020-12-04,118.41,121.5,5520000.0,0.62
2020-12-03,118.59,118.07,4550000.0,0.62
2020-12-02,117.34,119.03,3690000.0,0.62
2020-12-01,118.34,117.64,5310000.0,0.62
2020-11-30,118.54,117.98,5990000.0,0.62
2020-11-27,118.63,118.77,2089999.9999999998,0.62
2020-11-25,117.42,118.63,4139999.9999999995,0.62
2020-11-24,115.44,118.84,7760000.0,0.62
2020-11-23,112.16,114.71,5660000.0,0.62
2020-11-20,112.33,111.7,5020000.0,0.62
2020-11-19,111.31,111.93,3440000.0,0.62
2020-11-18,112.44,111.53,4610000.0,0.62
2020-11-17,112.33,112.42,4130000.0,0.62
2020-11-16,113.0,113.05,5290000.0,0.62
2020-11-13,110.03,111.61,4680000.0,0.62
2020-11-12,110.45,109.37,6500000.0,0.62
2020-11-11,112.82,111.95,4290000.0,0.62
2020-11-10,111.46,112.62,5620000.0,0.62
2020-11-09,112.59,110.35,8990000.0,0.62
2020-11-06,109.92,108.93,5250000.0,0.62
2020-11-05,108.22,109.62,4900000.0,0.62
2020-11-04,107.29,106.88,5800000.0,0.62
2020-11-03,108.89,109.04,4200000.0,0.62
2020-11-02,107.6,107.85,5310000.0,0.62
2020-10-30,103.06,106.65,7920000.0,0.62
2020-10-29,102.44,104.03,6760000.0,0.62
2020-10-28,103.79,101.87,9430000.0,0.62
2020-10-27,107.12,105.6,5940000.0,0.62
2020-10-26,109.32,107.19,7200000.0,0.62
2020-10-23,111.28,110.8,3890000.0,0.62
2020-10-22,109.84,110.57,7860000.0,0.62
2020-10-21,111.43,109.9,9760000.0,0.62
2020-10-20,114.43,112.11,21500000.0,0.62
2020-10-19,121.11,119.89,7480000.0,0.62
2020-10-16,119.56,120.28,4710000.0,0.62
2020-10-15,118.52,119.29,3390000.0,0.62
2020-10-14,119.52,120.29,3730000.0,0.62
2020-10-13,120.9,119.49,5410000.0,0.62
2020-10-12,122.33,121.51,4640000.0,0.62
2020-10-09,126.08,122.06,8350000.0,0.62
2020-10-08,124.99,125.59,25290000.0,0.62
2020-10-07,117.17,118.51,2820000.0,0.62
2020-10-06,117.08,116.5,3870000.0,0.62
2020-10-05,116.38,116.54,3050000.0,0.62
2020-10-02,113.7,115.16,2930000.0,0.62
2020-10-01,116.87,115.66,3210000.0,0.62
2020-09-30,115.94,116.21,3260000.0,0.62
2020-09-29,115.97,115.52,2130000.0,0.62
2020-09-28,115.16,116.27,3510000.0,0.62
2020-09-25,112.33,113.62,2950000.0,0.62
2020-09-24,112.8,112.8,3550000.0,0.62
2020-09-23,115.38,113.5,3940000.0,0.62
2020-09-22,114.93,115.11,2960000.0,0.62
2020-09-21,115.08,114.86,5310000.0,0.62
2020-09-18,118.69,117.26,5390000.0,0.62
2020-09-17,117.12,119.32,3170000.0,0.62
2020-09-16,117.21,118.65,3790000.0,0.62
2020-09-15,117.31,116.95,2920000.0,0.62
2020-09-14,116.87,116.62,3640000.0,0.62
2020-09-11,115.95,116.01,3550000.0,0.62
2020-09-10,117.04,115.15,3980000.0,0.62
2020-09-09,116.65,116.78,3770000.0,0.62
2020-09-08,116.68,115.78,5210000.0,0.62
2020-09-04,118.77,116.82,6020000.0,0.62
2020-09-03,122.44,118.87,5720000.0,0.62
2020-09-02,118.17,122.43,6590000.0,0.62
2020-09-01,117.34,117.87,3160000.0,0.62
2020-08-31,119.63,117.78,4830000.0,0.62
2020-08-28,119.36,119.46,3100000.0,0.62
2020-08-27,119.01,119.06,3420000.0,0.62
2020-08-26,119.35,118.6,3390000.0,0.62
2020-08-25,120.35,119.05,2980000.0,0.62
2020-08-24,118.24,120.05,4070000.0000000005,0.62
2020-08-21,117.49,117.64,3390000.0,0.62
2020-08-20,117.68,117.63,2560000.0,0.62
2020-08-19,119.23,118.29,3740000.0,0.62
2020-08-18,119.4,119.32,2880000.0,0.62
2020-08-17,119.63,118.86,3360000.0,0.62
2020-08-14,118.63,119.65,2960000.0,0.62
2020-08-13,120.31,119.42,3170000.0,0.62
2020-08-12,121.89,121.02,3530000.0,0.62
2020-08-11,122.99,121.07,5000000.0,0.62
2020-08-10,119.8,121.41,3970000.0,0.62
2020-08-07,117.96,119.36,3650000.0,0.62
2020-08-06,119.4,120.47,3420000.0,0.62
2020-08-05,121.05,119.83,3680000.0,0.62
2020-08-04,118.27,120.2,3430000.0,0.62
2020-08-03,117.96,118.74,3530000.0,0.62
2020-07-31,117.21,117.43,5280000.0,0.62
2020-07-30,118.16,117.39,3990000.0,0.62
2020-07-29,118.98,119.7,2830000.0,0.62
2020-07-28,120.18,118.89,4179999.9999999995,0.62
2020-07-27,119.26,120.55,3730000.0,0.62
2020-07-24,120.81,120.15,3530000.0,0.62
2020-07-23,123.31,121.62,4220000.0,0.62
2020-07-22,120.26,122.9,8199999.999999999,0.62
2020-07-21,125.28,120.41,15360000.0,0.62
2020-07-20,120.42,120.7,9930000.0,0.62
2020-07-17,118.81,119.5,3990000.0,0.62
2020-07-16,117.18,118.45,4330000.0,0.62
2020-07-15,116.91,117.49,4470000.0,0.62
2020-07-14,113.3,115.19,4530000.0,0.62
2020-07-13,114.41,113.86,4650000.0,0.62
2020-07-10,110.32,113.04,4290000.0,0.62
2020-07-09,112.71,110.52,4760000.0,0.62
2020-07-08,112.77,112.43,5190000.0,0.62
2020-07-07,113.66,112.31,4280000.0,0.62
2020-07-06,115.81,114.8,4050000.0,0.62
2020-07-02,114.32,114.33,3750000.0,0.62
2020-07-01,114.88,113.23,4660000.0,0.62
2020-06-30,113.85,115.36,3920000.0,0.62
2020-06-29,112.69,114.38,4160000.0,0.62
2020-06-26,112.96,111.94,10750000.0,0.62
2020-06-25,111.52,113.69,6130000.0,0.62
2020-06-24,113.02,111.2,6750000.0,0.62
2020-06-23,116.54,114.06,6630000.0,0.62
2020-06-22,116.64,115.64,4770000.0,0.62
2020-06-19,120.51,116.98,8090000.0,0.62
2020-06-18,117.49,118.59,2870000.0,0.62
2020-06-17,120.19,118.58,3160000.0,0.62
2020-06-16,119.4,119.54,5610000.0,0.62
2020-06-15,113.85,116.2,5150000.0,0.62
2020-06-12,115.81,116.44,6220000.0,0.62
2020-06-11,120.38,112.72,11760000.0,0.62
2020-06-10,126.22,124.05,4730000.0,0.62
2020-06-09,127.53,125.96,5390000.0,0.62
2020-06-08,126.34,129.66,5370000.0,0.62
2020-06-05,127.88,126.14,5890000.0,0.62
2020-06-04,122.05,123.11,3860000.0,0.62
2020-06-03,121.45,123.26,3920000.0,0.62
2020-06-02,120.04,120.35,2980000.0,0.62
2020-06-01,119.05,119.29,2880000.0,0.62
2020-05-29,118.13,119.3,7930000.0,0.62
2020-05-28,121.18,118.95,3920000.0,0.62
2020-05-27,118.38,119.91,5730000.0,0.62
2020-05-26,115.86,116.3,5470000.0,0.62
2020-05-22,114.02,113.08,4179999.9999999995,0.62
2020-05-21,115.57,113.78,4000000.0,0.62
2020-05-20,115.51,115.94,3840000.0,0.62
2020-05-19,115.76,114.9,3240000.0,0.62
2020-05-18,114.51,116.11,4210000.0,0.62
2020-05-15,110.73,111.74,4790000.0,0.62
2020-05-14,109.43,111.71,5260000.0,0.62
2020-05-13,114.57,110.54,5880000.0,0.62
2020-05-12,117.49,114.87,4780000.0,0.62
2020-05-11,116.35,117.09,3540000.0,0.62
2020-05-08,122.67,122.99,5000000.0,0.62
2020-05-07,122.98,121.23,4410000.0,0.62
2020-05-06,123.24,123.17,3860000.0,0.62
2020-05-05,123.39,122.58,3900000.0,0.62
2020-05-04,120.82,121.68,4019999.9999999995,0.62
2020-05-01,123.19,121.87,4930000.0,0.62
2020-04-30,126.52,125.56,6640000.0,0.62
2020-04-29,128.88,128.69,5260000.0,0.62
2020-04-28,128.03,126.27,4780000.0,0.62
2020-04-27,125.56,125.92,4920000.0,0.62
2020-04-24,122.41,124.72,4990000.0,0.62
2020-04-23,119.57,121.35,6880000.0,0.62
2020-04-22,119.87,119.31,7090000.0,0.62
2020-04-21,114.0,116.76,14350000.0,0.62
2020-04-20,119.15,120.41,8180000.0,0.62
2020-04-17,119.3,120.12,4970000.0,0.62
2020-04-16,119.01,115.73,6460000.0,0.62
2020-04-15,119.12,118.69,5640000.0,0.62
2020-04-14,123.46,123.91,5090000.0,0.62
2020-04-13,121.63,121.15,5120000.0,0.62
2020-04-09,120.48,121.5,5580000.0,0.62
2020-04-08,116.31,119.29,5160000.0,0.62
2020-04-07,118.8,114.94,5600000.0,0.62
2020-04-06,110.35,114.82,7030000.0,0.62
2020-04-03,108.92,106.34,4540000.0,0.62
2020-04-02,105.37,110.0,6330000.0,0.62
2020-04-01,106.36,105.14,6110000.0,0.62
2020-03-31,112.0,110.93,6350000.0,0.62
2020-03-30,108.09,112.93,5560000.0,0.62
2020-03-27,108.58,108.03,6420000.0,0.62
2020-03-26,106.91,112.89,7160000.0,0.62
2020-03-25,105.48,105.85,8650000.0,0.62
2020-03-24,99.99,105.48,7970000.0,0.62
2020-03-23,94.6,94.77,9730000.0,0.62
2020-03-20,100.92,95.39,10550000.0,0.62
2020-03-19,102.33,100.34,8400000.0,0.62
2020-03-18,99.41,103.55,8770000.0,0.62
2020-03-17,100.61,106.65,9260000.0,0.62
2020-03-16,98.0,99.08,10570000.0,0.62
2020-03-13,108.68,107.95,12500000.0,0.62
2020-03-12,109.65,102.81,12510000.0,0.62
2020-03-11,121.01,117.97,8450000.0,0.62
2020-03-10,122.78,124.77,11410000.0,0.62
2020-03-09,120.16,117.81,10760000.0,0.62
2020-03-06,126.7,127.73,8189999.999999999,0.62
2020-03-05,130.5,129.55,5450000.0,0.62
2020-03-04,131.58,134.22,5000000.0,0.62
2020-03-03,134.48,128.9,7900000.0,0.62
2020-03-02,130.75,134.3,8530000.0,0.62
2020-02-28,129.98,130.15,13010000.0,0.62
2020-02-27,137.24,133.11,8420000.0,0.62
2020-02-26,142.9,139.75,5410000.0,0.62
2020-02-25,146.51,141.71,6210000.0,0.62
2020-02-24,145.51,146.43,5450000.0,0.62
2020-02-21,151.04,149.84,3540000.0,0.62
2020-02-20,150.81,151.22,2880000.0,0.62
2020-02-19,151.54,150.86,2730000.0,0.62
2020-02-18,149.79,151.1,3340000.0,0.62
2020-02-14,154.42,150.7,6100000.0,0.62
2020-02-13,154.37,154.31,3820000.0,0.62
2020-02-12,153.75,155.31,4440000.0,0.62
2020-02-11,155.12,153.48,3840000.0,0.62
2020-02-10,152.97,154.43,5240000.0,0.62
2020-02-07,154.55,153.41,6420000.0,0.62
2020-02-06,156.82,156.76,8400000.0,0.62
2020-02-05,150.21,156.33,14390000.0,0.62
2020-02-04,147.78,149.11,5620000.0,0.62
2020-02-03,144.25,146.27,8890000.0,0.62
2020-01-31,142.9,143.73,18990000.0,0.62
2020-01-30,136.76,136.77,5060000.0,0.62
2020-01-29,139.17,137.69,3050000.0,0.62
2020-01-28,139.5,139.55,3450000.0,0.62
2020-01-27,138.5,138.62,4170000.0,0.62
2020-01-24,143.39,140.56,5580000.0,0.62
2020-01-23,144.2,142.87,5660000.0,0.62
2020-01-22,143.32,143.89,16469999.999999998,0.62
2020-01-21,137.81,139.17,7240000.0,0.62
2020-01-17,136.54,138.31,5620000.0,0.62
2020-01-16,137.32,137.98,4320000.0,0.62
2020-01-15,136.0,136.62,4050000.0,0.62
2020-01-14,136.28,135.82,3680000.0,0.62
2020-01-13,135.48,136.6,3530000.0,0.62
2020-01-10,137.0,136.69,3260000.0,0.62
2020-01-09,135.74,136.74,3730000.0,0.62
2020-01-08,134.51,135.31,4350000.0,0.62
2020-01-07,133.69,134.19,3280000.0,0.62
2020-01-06,133.42,134.1,2430000.0,0.62
2020-01-03,133.57,134.34,2370000.0,0.62
2020-01-02,135.0,135.42,3150000.0,0.62
2019-12-31,132.53,134.04,3780000.0,0.62
2019-12-30,135.2,132.81,4120000.0,0.62
2019-12-27,135.0,135.27,2750000.0,0.62
2019-12-26,134.98,134.91,2130000.0,0.62
2019-12-24,135.61,134.98,1200000.0,0.62
2019-12-23,135.78,135.55,2800000.0,0.62
2019-12-20,135.74,135.59,7110000.0,0.62
2019-12-19,134.46,134.56,3870000.0,0.62
2019-12-18,134.55,134.41,3100000.0,0.62
2019-12-17,134.28,134.22,2910000.0,0.62
2019-12-16,134.94,134.13,3050000.0,0.62
2019-12-13,134.75,134.21,2530000.0,0.62
2019-12-12,133.7,135.32,4820000.0,0.62
2019-12-11,134.11,133.76,3950000.0,0.62
2019-12-10,133.92,133.91,3480000.0,0.62
2019-12-09,133.35,133.92,2980000.0,0.62
2019-12-06,132.75,133.22,3440000.0,0.62
2019-12-05,132.99,131.91,3600000.0,0.62
2019-12-04,132.86,131.99,3530000.0,0.62
2019-12-03,132.0,132.12,3710000.0,0.62
2019-12-02,134.45,132.91,3070000.0,0.62
2019-11-29,133.6,134.45,1830000.0,0.62
2019-11-27,135.35,133.77,3280000.0,0.62
2019-11-26,136.15,135.09,3790000.0,0.62
2019-11-25,134.47,135.97,2590000.0,0.62
2019-11-22,134.19,134.34,3300000.0,0.62
2019-11-21,133.4,133.84,3350000.0,0.62
2019-11-20,134.06,133.2,4139999.9999999995,0.62
2019-11-19,134.88,134.52,3000000.0,0.62
2019-11-18,134.3,134.31,3210000.0,0.62
2019-11-15,134.39,134.4,3260000.0,0.62
2019-11-14,134.13,134.0,4230000.0,0.62
2019-11-13,135.39,134.48,3060000.0,0.62
2019-11-12,135.87,135.59,3050000.0,0.62
2019-11-11,137.2,135.47,2570000.0,0.62
2019-11-08,137.58,137.61,2280000.0,0.62
2019-11-07,137.87,137.69,4070000.0000000005,0.62
2019-11-06,138.0,138.78,4480000.0,0.62
